"No.","Time","Source","Destination","Protocol","Length","Info"
"2129","219.584397","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=29422 Win=2047 Len=0 TSval=867868034 TSecr=1123506799"
"2130","219.623685","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=4773 Ack=298520 Win=17812 Len=0 TSval=2477828107 TSecr=3827038050"
"2131","219.623691","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=4773 Ack=298627 Win=17812 Len=0 TSval=2477828108 TSecr=3827038050"
"2132","219.624190","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=4773 Ack=298702 Win=17812 Len=0 TSval=2477828108 TSecr=3827038050"
"2133","219.659278","95.217.173.128","192.168.1.5","TLSv1.2","786","Application Data"
"2134","219.659376","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=298702 Ack=5493 Win=2036 Len=0 TSval=3827038248 TSecr=2477828143"
"2135","219.659534","192.168.1.5","13.107.42.14","TLSv1.2","571","Client Hello"
"2136","219.674013","13.107.42.14","192.168.1.5","TCP","54","443  >  51459 [ACK] Seq=1 Ack=518 Win=525056 Len=0"
"2137","219.674243","13.107.42.14","192.168.1.5","TCP","1506","443  >  51459 [ACK] Seq=1 Ack=518 Win=525056 Len=1452 [TCP segment of a reassembled PDU]"
"2138","219.674251","13.107.42.14","192.168.1.5","TCP","1506","443  >  51459 [ACK] Seq=1453 Ack=518 Win=525056 Len=1452 [TCP segment of a reassembled PDU]"
"2139","219.674253","13.107.42.14","192.168.1.5","TLSv1.2","914","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"2140","219.674353","192.168.1.5","13.107.42.14","TCP","54","51459  >  443 [ACK] Seq=518 Ack=3765 Win=258368 Len=0"
"2141","219.674432","192.168.1.5","13.107.42.14","TCP","54","[TCP Window Update] 51459  >  443 [ACK] Seq=518 Ack=3765 Win=262144 Len=0"
"2142","219.674453","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"2143","219.674487","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"2144","219.674619","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=298884 Ack=5493 Win=2048 Len=1440 TSval=3827038262 TSecr=2477828143 [TCP segment of a reassembled PDU]"
"2145","219.674620","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=300324 Ack=5493 Win=2048 Len=1440 TSval=3827038262 TSecr=2477828143 [TCP segment of a reassembled PDU]"
"2146","219.674621","192.168.1.5","95.217.173.128","TLSv1.2","987","Application Data"
"2147","219.790215","69.171.250.60","192.168.1.5","TLSv1.2","115","Application Data"
"2148","219.790338","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=29471 Win=2047 Len=0 TSval=867868238 TSecr=1123507004"
"2149","219.844326","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=5493 Ack=298884 Win=17812 Len=0 TSval=2477828327 TSecr=3827038262"
"2150","219.846884","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=5493 Ack=301764 Win=17857 Len=0 TSval=2477828331 TSecr=3827038262"
"2151","219.878577","95.217.173.128","192.168.1.5","TLSv1.2","427","Application Data"
"2152","219.878688","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=302685 Ack=5854 Win=2042 Len=0 TSval=3827038464 TSecr=2477828362"
"2153","219.879252","192.168.1.5","13.107.42.14","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2154","219.891662","13.107.42.14","192.168.1.5","TCP","54","443  >  51459 [ACK] Seq=3765 Ack=676 Win=524800 Len=0"
"2155","219.894153","13.107.42.14","192.168.1.5","TLSv1.2","380","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"2156","219.894231","192.168.1.5","13.107.42.14","TCP","54","51459  >  443 [ACK] Seq=676 Ack=4091 Win=261760 Len=0"
"2157","219.894441","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"2158","219.894894","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"2159","219.894895","192.168.1.5","95.217.173.128","TLSv1.2","429","Application Data"
"2160","220.058680","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=5854 Ack=302867 Win=17857 Len=0 TSval=2477828543 TSecr=3827038479"
"2161","220.087657","95.217.173.128","192.168.1.5","TLSv1.2","1041","Application Data"
"2162","220.087762","192.168.1.5","95.217.173.128","TCP","66","51125  >  443 [ACK] Seq=303230 Ack=6829 Win=2032 Len=0 TSval=3827038670 TSecr=2477828571"
"2163","220.087868","192.168.1.5","13.107.42.14","TLSv1.2","826","Application Data"
"2164","220.104521","13.107.42.14","192.168.1.5","TCP","54","443  >  51459 [ACK] Seq=4091 Ack=1448 Win=524032 Len=0"
"2165","220.232570","69.171.250.60","192.168.1.5","TLSv1.2","140","Application Data"
"2166","220.232715","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=29545 Win=2046 Len=0 TSval=867868673 TSecr=1123507447"
"2167","220.596538","69.171.250.60","192.168.1.5","TLSv1.2","167","Application Data"
"2168","220.596544","69.171.250.60","192.168.1.5","TLSv1.2","167","Application Data"
"2169","220.596639","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=29747 Win=2044 Len=0 TSval=867869035 TSecr=1123507807"
"2170","220.601976","13.107.42.14","192.168.1.5","TCP","1506","443  >  51459 [ACK] Seq=4091 Ack=1448 Win=524032 Len=1452 [TCP segment of a reassembled PDU]"
"2171","220.601981","13.107.42.14","192.168.1.5","TCP","1506","443  >  51459 [ACK] Seq=5543 Ack=1448 Win=524032 Len=1452 [TCP segment of a reassembled PDU]"
"2172","220.601982","13.107.42.14","192.168.1.5","TCP","1506","443  >  51459 [ACK] Seq=6995 Ack=1448 Win=524032 Len=1452 [TCP segment of a reassembled PDU]"
"2173","220.601984","13.107.42.14","192.168.1.5","TLSv1.2","468","Application Data"
"2174","220.602085","192.168.1.5","13.107.42.14","TCP","54","51459  >  443 [ACK] Seq=1448 Ack=8861 Win=257344 Len=0"
"2175","220.602162","192.168.1.5","13.107.42.14","TCP","54","[TCP Window Update] 51459  >  443 [ACK] Seq=1448 Ack=8861 Win=262144 Len=0"
"2176","220.602223","192.168.1.5","95.217.173.128","TLSv1.2","144","Application Data"
"2177","220.602245","192.168.1.5","95.217.173.128","TLSv1.2","170","Application Data"
"2178","220.602263","192.168.1.5","95.217.173.128","TLSv1.2","102","Application Data"
"2179","220.602287","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=303448 Ack=6829 Win=2048 Len=1440 TSval=3827039180 TSecr=2477828571 [TCP segment of a reassembled PDU]"
"2180","220.602288","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=304888 Ack=6829 Win=2048 Len=1440 TSval=3827039180 TSecr=2477828571 [TCP segment of a reassembled PDU]"
"2181","220.602297","192.168.1.5","95.217.173.128","TCP","1506","51125  >  443 [ACK] Seq=306328 Ack=6829 Win=2048 Len=1440 TSval=3827039180 TSecr=2477828571 [TCP segment of a reassembled PDU]"
"2182","220.602298","192.168.1.5","95.217.173.128","TLSv1.2","545","Application Data"
"2183","220.602316","192.168.1.5","95.217.173.128","TLSv1.2","96","Application Data"
"2184","220.774550","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=303448 Win=17857 Len=0 TSval=2477829258 TSecr=3827039180"
"2185","220.777487","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=306328 Win=17903 Len=0 TSval=2477829261 TSecr=3827039180"
"2186","220.779720","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308247 Win=17925 Len=0 TSval=2477829264 TSecr=3827039180"
"2187","220.826216","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308277 Win=17925 Len=0 TSval=2477829310 TSecr=3827039180"
"2188","221.855717","192.168.1.5","69.171.250.60","TCP","54","[TCP Keep-Alive] 51451  >  443 [ACK] Seq=2673 Ack=754 Win=131072 Len=0"
"2189","221.867348","69.171.250.60","192.168.1.5","TCP","66","[TCP Keep-Alive ACK] 443  >  51451 [ACK] Seq=754 Ack=2674 Win=71168 Len=0 TSval=2002117601 TSecr=3287947521"
"2190","222.011428","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"2191","222.011563","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=29882 Win=2045 Len=0 TSval=867870441 TSecr=1123509226"
"2192","222.035084","69.171.250.60","192.168.1.5","TLSv1.2","221","Application Data"
"2193","222.035181","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30037 Win=2045 Len=0 TSval=867870464 TSecr=1123509249"
"2194","222.645076","140.82.112.26","192.168.1.5","TLSv1.2","107","Application Data"
"2195","222.645523","192.168.1.5","140.82.112.26","TCP","66","51124  >  443 [ACK] Seq=91 Ack=120 Win=2048 Len=0 TSval=3242429673 TSecr=164098783"
"2196","222.646918","192.168.1.5","140.82.112.26","TLSv1.2","111","Application Data"
"2197","222.788450","192.168.1.5","125.22.47.125","DNS","75","Standard query 0x4275 A live.github.com"
"2198","222.796666","125.22.47.125","192.168.1.5","DNS","314","Standard query response 0x4275 A live.github.com A 140.82.112.25 NS dns1.p08.nsone.net NS dns2.p08.nsone.net NS dns3.p08.nsone.net NS dns4.p08.nsone.net NS ns-1283.awsdns-32.org NS ns-1707.awsdns-21.co.uk NS ns-421.awsdns-52.com NS ns-520.awsdns-01.net"
"2199","222.804612","192.168.1.5","140.82.112.25","TCP","78","51460  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=866568611 TSecr=0 SACK_PERM=1"
"2200","222.875304","140.82.112.26","192.168.1.5","TCP","66","443  >  51124 [ACK] Seq=120 Ack=136 Win=70 Len=0 TSval=164099102 TSecr=3242429674"
"2201","222.875905","140.82.112.26","192.168.1.5","TLSv1.2","90","Application Data"
"2202","222.875912","140.82.112.26","192.168.1.5","TCP","66","443  >  51124 [FIN, ACK] Seq=144 Ack=136 Win=70 Len=0 TSval=164099102 TSecr=3242429674"
"2203","222.876031","192.168.1.5","140.82.112.26","TCP","66","51124  >  443 [ACK] Seq=136 Ack=145 Win=2047 Len=0 TSval=3242429901 TSecr=164099102"
"2204","222.876562","192.168.1.5","140.82.112.26","TLSv1.2","90","Application Data"
"2205","222.876631","192.168.1.5","140.82.112.26","TCP","66","51124  >  443 [FIN, ACK] Seq=160 Ack=145 Win=2048 Len=0 TSval=3242429902 TSecr=164099102"
"2206","223.018609","140.82.112.25","192.168.1.5","TCP","74","443  >  51460 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1436 SACK_PERM=1 TSval=1295667385 TSecr=866568611 WS=1024"
"2207","223.018745","192.168.1.5","140.82.112.25","TCP","66","51460  >  443 [ACK] Seq=1 Ack=1 Win=132416 Len=0 TSval=866568824 TSecr=1295667385"
"2208","223.025042","192.168.1.5","140.82.112.25","TLSv1.3","583","Client Hello"
"2209","223.093639","140.82.112.26","192.168.1.5","TCP","54","443  >  51124 [RST] Seq=145 Win=0 Len=0"
"2210","223.121162","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"2211","223.121289","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30172 Win=2045 Len=0 TSval=867871544 TSecr=1123510335"
"2212","223.240719","140.82.112.25","192.168.1.5","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"2213","223.240726","140.82.112.25","192.168.1.5","TLSv1.3","1364","Application Data, Application Data, Application Data"
"2214","223.240870","192.168.1.5","140.82.112.25","TCP","66","51460  >  443 [ACK] Seq=518 Ack=2723 Win=129664 Len=0 TSval=866569044 TSecr=1295667606"
"2215","223.253530","192.168.1.5","140.82.112.25","TLSv1.3","130","Change Cipher Spec, Application Data"
"2216","223.254082","192.168.1.5","140.82.112.25","TLSv1.3","1095","Application Data"
"2217","223.566650","140.82.112.25","192.168.1.5","TLSv1.3","145","Application Data"
"2218","223.566657","140.82.112.25","192.168.1.5","TLSv1.3","145","Application Data"
"2219","223.566658","140.82.112.25","192.168.1.5","TLSv1.3","603","Application Data"
"2220","223.566784","192.168.1.5","140.82.112.25","TCP","66","51460  >  443 [ACK] Seq=1611 Ack=2881 Win=130880 Len=0 TSval=866569367 TSecr=1295667835"
"2221","223.566872","192.168.1.5","140.82.112.25","TCP","66","51460  >  443 [ACK] Seq=1611 Ack=3418 Win=130368 Len=0 TSval=866569367 TSecr=1295667837"
"2222","223.573357","192.168.1.5","140.82.112.25","TLSv1.3","270","Application Data"
"2223","223.872967","140.82.112.25","192.168.1.5","TLSv1.3","139","Application Data"
"2224","223.873060","192.168.1.5","140.82.112.25","TCP","66","51460  >  443 [ACK] Seq=1815 Ack=3491 Win=130944 Len=0 TSval=866569669 TSecr=1295668155"
"2225","225.033556","192.168.1.5","95.217.173.128","TLSv1.2","138","Application Data"
"2226","225.034267","192.168.1.5","95.217.173.128","TLSv1.2","156","Application Data"
"2227","225.034268","192.168.1.5","95.217.173.128","TLSv1.2","236","Application Data"
"2228","225.198171","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308349 Win=17925 Len=0 TSval=2477833682 TSecr=3827043586"
"2229","225.198178","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308439 Win=17925 Len=0 TSval=2477833682 TSecr=3827043586"
"2230","225.198433","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308609 Win=17925 Len=0 TSval=2477833683 TSecr=3827043586"
"2231","225.251653","69.171.250.60","192.168.1.5","TLSv1.2","221","Application Data"
"2232","225.251776","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30327 Win=2045 Len=0 TSval=867873663 TSecr=1123512466"
"2233","225.258826","69.171.250.60","192.168.1.5","TLSv1.2","201","Application Data"
"2234","225.259110","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30462 Win=2045 Len=0 TSval=867873670 TSecr=1123512473"
"2235","225.822595","69.171.250.60","192.168.1.5","TLSv1.2","169","Application Data"
"2236","225.822710","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30565 Win=2046 Len=0 TSval=867874232 TSecr=1123513017"
"2237","226.025649","192.168.1.5","95.217.173.128","TLSv1.2","103","Application Data"
"2238","226.191048","95.217.173.128","192.168.1.5","TCP","66","443  >  51125 [ACK] Seq=6829 Ack=308646 Win=17925 Len=0 TSval=2477834674 TSecr=3827044567"
"2239","226.741119","69.171.250.60","192.168.1.5","TLSv1.2","165","Application Data"
"2240","226.741126","69.171.250.60","192.168.1.5","TLSv1.2","153","Application Data"
"2241","226.741299","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30751 Win=2045 Len=0 TSval=867875148 TSecr=1123513914"
"2242","227.866508","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"2243","228.890500","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"2244","229.914523","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.4? Tell 192.168.1.1"
"2245","230.257009","192.168.1.5","125.22.47.125","DNS","108","Standard query 0x0d4b HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com"
"2246","230.265865","125.22.47.125","192.168.1.5","DNS","192","Standard query response 0x0d4b HTTPS dsx-4874e082a67cf82c.elb.us-west-2.amazonaws.com SOA ns-1870.awsdns-41.co.uk"
"2247","230.267283","192.168.1.5","54.218.143.40","TCP","78","51462  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=2506636546 TSecr=0 SACK_PERM=1"
"2248","230.528823","54.218.143.40","192.168.1.5","TCP","74","80  >  51462 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1460 SACK_PERM=1 TSval=1793211959 TSecr=2506636546 WS=128"
"2249","230.528907","192.168.1.5","54.218.143.40","TCP","66","51462  >  80 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=2506636806 TSecr=1793211959"
"2250","230.529467","192.168.1.5","54.218.143.40","TCP","329","51462  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131712 Len=263 TSval=2506636806 TSecr=1793211959 [TCP segment of a reassembled PDU]"
"2251","230.530165","192.168.1.5","54.218.143.40","HTTP/JSON","302","POST /dispatch/fetch?mid=ca1ce656b7813320168e9c4c422af7ce&cv=7&ct=ct-sys HTTP/1.1 , JavaScript Object Notation (application/json)"
"2252","230.836300","54.218.143.40","192.168.1.5","TCP","66","80  >  51462 [ACK] Seq=1 Ack=264 Win=62464 Len=0 TSval=1793212221 TSecr=2506636806"
"2253","230.841358","54.218.143.40","192.168.1.5","TCP","66","80  >  51462 [ACK] Seq=1 Ack=500 Win=62336 Len=0 TSval=1793212286 TSecr=2506636807"
"2254","230.870663","54.218.143.40","192.168.1.5","HTTP","241","HTTP/1.1 211 UNKNOWN "
"2255","230.870723","192.168.1.5","54.218.143.40","TCP","66","51462  >  80 [ACK] Seq=500 Ack=176 Win=131584 Len=0 TSval=2506637147 TSecr=1793212316"
"2256","230.884849","192.168.1.5","54.218.143.40","TCP","66","51462  >  80 [FIN, ACK] Seq=500 Ack=176 Win=131584 Len=0 TSval=2506637161 TSecr=1793212316"
"2257","230.940433","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"2258","231.143978","54.218.143.40","192.168.1.5","TCP","66","80  >  51462 [FIN, ACK] Seq=176 Ack=501 Win=62336 Len=0 TSval=1793212575 TSecr=2506637161"
"2259","231.144127","192.168.1.5","54.218.143.40","TCP","66","51462  >  80 [ACK] Seq=501 Ack=177 Win=131584 Len=0 TSval=2506637420 TSecr=1793212575"
"2260","231.962426","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"2261","232.884049","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.7? Tell 192.168.1.1"
"2262","233.417807","192.168.1.5","142.250.195.206","TLSv1.2","486","Application Data"
"2263","233.418570","192.168.1.5","142.250.195.206","TCP","1484","51352  >  443 [ACK] Seq=21375 Ack=4295 Win=2048 Len=1418 TSval=939273687 TSecr=3792057335 [TCP segment of a reassembled PDU]"
"2264","233.418571","192.168.1.5","142.250.195.206","TLSv1.2","546","Application Data"
"2265","233.437240","142.250.195.206","192.168.1.5","TCP","66","443  >  51352 [ACK] Seq=4295 Ack=21375 Win=1330 Len=0 TSval=3792083355 TSecr=939273687"
"2266","233.439160","142.250.195.206","192.168.1.5","TCP","66","443  >  51352 [ACK] Seq=4295 Ack=22793 Win=1328 Len=0 TSval=3792083357 TSecr=939273687"
"2267","233.439445","142.250.195.206","192.168.1.5","TCP","66","443  >  51352 [ACK] Seq=4295 Ack=23273 Win=1330 Len=0 TSval=3792083358 TSecr=939273687"
"2268","233.477712","142.250.195.206","192.168.1.5","TLSv1.2","465","Application Data"
"2269","233.477719","142.250.195.206","192.168.1.5","TLSv1.2","159","Application Data, Application Data"
"2270","233.477720","142.250.195.206","192.168.1.5","TLSv1.2","105","Application Data"
"2271","233.477844","192.168.1.5","142.250.195.206","TCP","66","51352  >  443 [ACK] Seq=23273 Ack=4826 Win=2039 Len=0 TSval=939273744 TSecr=3792083396"
"2272","233.478811","192.168.1.5","142.250.195.206","TLSv1.2","105","Application Data"
"2273","233.497757","142.250.195.206","192.168.1.5","TCP","66","443  >  51352 [ACK] Seq=4826 Ack=23312 Win=1331 Len=0 TSval=3792083414 TSecr=939273744"
"2274","233.908691","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"2275","233.909618","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.2? Tell 192.168.1.1"
"2276","233.911632","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"2277","233.912437","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.3? Tell 192.168.1.1"
"2278","233.913161","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"2279","233.913213","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"2280","233.914056","D-LinkIn_14:6e:4e","Broadcast","ARP","42","Who has 192.168.1.5? Tell 192.168.1.1"
"2281","233.914172","Apple_b4:68:f6","D-LinkIn_14:6e:4e","ARP","42","192.168.1.5 is at d0:81:7a:b4:68:f6"
"2282","234.932769","69.171.250.60","192.168.1.5","TLSv1.2","114","Application Data"
"2283","234.932890","192.168.1.5","69.171.250.60","TCP","66","51166  >  443 [ACK] Seq=10029 Ack=30799 Win=2047 Len=0 TSval=867883324 TSecr=1123522072"
"2284","235.476702","192.168.1.5","69.171.250.60","TLSv1.2","194","Application Data"
"2285","235.488821","69.171.250.60","192.168.1.5","TCP","66","443  >  51166 [ACK] Seq=30799 Ack=10157 Win=868 Len=0 TSval=1123522704 TSecr=867883867"
"2286","241.385280","69.171.250.60","192.168.1.5","TLSv1.3","105","Application Data"
"2287","241.385289","69.171.250.60","192.168.1.5","TCP","66","443  >  51451 [FIN, ACK] Seq=793 Ack=2674 Win=71168 Len=0 TSval=2002137024 TSecr=3287947521"
"2288","241.385291","69.171.250.60","192.168.1.5","TCP","66","[TCP Out-Of-Order] 443  >  51451 [FIN, ACK] Seq=793 Ack=2674 Win=71168 Len=0 TSval=2002137069 TSecr=3287947521"
